Original Title,Generated Title,BLEU Score,ROUGE-1 Score,ROUGE-2 Score,ROUGE-L Score,Cosine Similarity
"Transversality for critical relations of families of rational maps: an
  elementary proof",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Generalized Dynamic Programming Principle and Sparse Mean-Field Control
  Problems","Sharp geometric condition for null-controllability of the heat equation
  on $\mathbb{R}^d$ and consistent estimates on the control cost",8.844844403089351e-232,0.07999999539200027,0.0,0.07999999539200027,0.07188411746164713
"Performance evaluation and enhancement of VLAN via wireless networks
  using OPNET modeler",Proceedings ML Family / OCaml Users and Developers workshops,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.054473055484747984
Technical Evaluation of HoloLens for Multimedia: A First Look,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Creating small circular, elliptical, and triangular droplets of
  quark-gluon plasma",Hydrodynamic models of particle production,4.481994719908145e-232,0.13333332888888905,0.0,0.13333332888888905,0.07357474610589511
"Biomechanical analysis of a cranial Patient Specific Implant on the
  interface with the bone using the Finite Element Method",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Tuning and optimization for a variety of many-core architectures without
  changing a single line of implementation code using the Alpaka library",Proceedings ML Family / OCaml Users and Developers workshops,2.7726074572810562e-232,0.0714285670663268,0.0,0.0714285670663268,0.03984430366172621
Network neuroscience for optimizing brain-computer interfaces,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"A new second-order midpoint approximation formula for Riemann-Liouville
  derivative: algorithm and its application",Proceedings ML Family / OCaml Users and Developers workshops,6.744160953836975e-232,0.09090908607438043,0.0,0.09090908607438043,0.05027837469914859
On Perturbations of Stein Operator,On Discrete Gibbs Measure Approximation to Runs,1.1200407237786664e-231,0.1666666618055557,0.0,0.1666666618055557,0.09349477497536716
Transferable Neural Projection Representations,"An Unsupervised Character-Aware Neural Approach to Word and Context
  Representation Learning",1.0003688322288243e-231,0.13333332942222234,0.0,0.13333332942222234,0.07970251181266945
The role of self-touch experience in the formation of the self,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Joint Power Splitting and Relay Selection in Energy-Harvesting
  Communications for IoT Networks",Range Extension in IEEE 802.11ah Systems Through Relaying,6.570351225189682e-232,0.09523809034013632,0.0,0.09523809034013632,0.04908259294847067
"Monotonicity-based regularization for phantom experiment data in
  Electrical Impedance Tomography",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Canonical forms for single-qutrit Clifford+T operators,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Transferred plasma jet from a dielectric barrier discharge for
  processing of poly(dimethylsiloxane) surfaces","The role of vibrational temperature variations in a pulsed dielectric
  barrier discharge plasma device",3.3252037442622604e-78,0.4444444394513032,0.15999999500800016,0.2962962913031551,0.24035390831383002
"Mean trapping time for an arbitrary node on regular hyperbranched
  polymers",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
A KiDS weak lensing analysis of assembly bias in GAMA galaxy groups,"Can Assembly Bias Explain the Lensing Amplitude of the BOSS CMASS Sample
  in a Planck Cosmology?",1.0832677820940877e-231,0.1481481432098767,0.0,0.1481481432098767,0.22733864332704073
"Impact of Prior Knowledge and Data Correlation on Privacy Leakage: A
  Unified Analysis",Quantifying Differential Privacy under Temporal Correlations,3.624879844624495e-232,0.10526315357340738,0.0,0.10526315357340738,0.06360120575671213
"Improved $A_1-A_\infty$ and related estimates for commutators of rough
  singular integrals",Some results on vanishing coefficients in infinite product expansions,0.0,0.0,0.0,0.0,0.0
Active Depth Estimation: Stability Analysis and its Applications,"A Framework for Depth Estimation and Relative Localization of Ground
  Robots using Computer Vision",1.1200407237786664e-231,0.18181817719008275,0.0,0.18181817719008275,0.1752658173383824
"Single-Sided Field-Free Line Generator Magnet for Multidimensional
  Magnetic Particle Imaging",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Exponential sum approximations for $t^{-\beta}$,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Improving Multi-Word Entity Recognition for Biomedical Texts,"Incorporating User Micro-behaviors and Item Knowledge into Multi-task
  Learning for Session-based Recommendation",9.788429383461836e-232,0.10526315324099744,0.0,0.10526315324099744,0.10214007428645527
"Do we measure novelty when we analyze unusual combinations of cited
  references? A validation study of bibliometric novelty indicators based on
  F1000Prime data",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Malware Detection using Machine Learning and Deep Learning,Classifying Malware Images with Convolutional Neural Network Models,1.0832677820940877e-231,0.13333332835555575,0.0,0.13333332835555575,0.05992996822422368
The Effect of Planarization on Width,On the treewidth of triangulated 3-manifolds,1.1640469867513693e-231,0.16666666166666683,0.0,0.16666666166666683,0.33609692727625745
An Entropy Equation for Energy,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
LOGAN: Unpaired Shape Transform in Latent Overcomplete Space,"Deep Functional Dictionaries: Learning Consistent Semantic Structures on
  3D Models from Functions",0.0,0.0,0.0,0.0,0.0
"Convolutional networks and learning invariant to homogeneous
  multiplicative scalings",Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.06335481222196541
A proof of security for a key-policy RS-ABE scheme,Cryptanalyzing an Image-Scrambling Encryption Algorithm of Pixel Bits,9.55980462367717e-232,0.11764705384083066,0.0,0.11764705384083066,0.05951439576030657
"Non-Boussinesq stability analysis of natural-convection gaseous flow on
  inclined hot plates",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
The BLAS API of BLASFEO: optimizing performance for small matrices,BLASFEO: basic linear algebra subroutines for embedded optimization,1.0032743411283238e-231,0.22222221728395072,0.0,0.22222221728395072,0.12735952979479354
3D Face Reconstruction from Light Field Images: A Model-free Approach,EPI-based Oriented Relation Networks for Light Field Depth Estimation,5.4493116732898584e-155,0.21052631080332423,0.11764705384083066,0.21052631080332423,0.1123427789154278
"The $\gamma$-ray sky seen at X-ray energies II: the Swift hunt of Fermi
  BL Lac objects among unidentified gamma-ray sources","Optical spectroscopic classification of 35 hard X-ray sources from the
  Swift-BAT 70-month catalogue",7.91929659305261e-232,0.24242423764921955,0.0,0.12121211643709846,0.23304807696195085
The quest for dark matter with neutrino telescopes,"Fermion Dark Matter and Radiative Neutrino Masses from Spontaneous
  Lepton Number Breaking",0.0,0.0,0.0,0.0,0.1834078266269632
On times and shadows: the observational analemma,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.07244081925041987
On wavelets to select the parametric form of a regression model,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Privacy against a Hypothesis Testing Adversary,"Development and Analysis of Deterministic Privacy-Preserving Policies
  Using Non-Stochastic Information Theory",0.0,0.0,0.0,0.0,0.06743557494279505
Convolutional Neural Networks on Randomized Data,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Solar Sources of Interplanetary Magnetic Clouds Leading to Helicity
  Prediction","Production of sunspots and their effects on the corona and solar wind:
  Insights from a new 3D flux-transport dynamo model",8.614911585158347e-232,0.06896551272294917,0.0,0.06896551272294917,0.07357474610589514
Contextuality under weak assumptions,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"On computing the distance to stability for matrices using linear
  dissipative Hamiltonian systems",On approximating the nearest \Omega-stable matrix,4.310732902257592e-232,0.21052631146814413,0.0,0.21052631146814413,0.11913689236190332
Proceedings of the Ninth Workshop on Methods for Modalities,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.06335481222196541
NIZKCTF: A Non-Interactive Zero-Knowledge Capture the Flag Platform,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
General Non-Commutative Locally Compact Locally Hausdorff Stone Duality,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
$L$-space surgeries on links,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Vector-Valued (Super) Weaving Frames,Weaving K-frames in Hilbert Spaces,1.2183324802375697e-231,0.22222221728395072,0.0,0.22222221728395072,0.25233420143369617
Robust Nucleus Detection with Partially Labeled Exemplars,"A Deep Learning Algorithm for One-step Contour Aware Nuclei Segmentation
  of Histopathological Images",0.0,0.0,0.0,0.0,0.0
"A matrix-based method of moments for fitting multivariate network
  meta-analysis models with multiple outcomes and random inconsistency effects","Dynamically borrowing strength from another study through shrinkage
  estimation",0.0,0.0,0.0,0.0,0.0
Ornstein-Uhlenbeck processes of bounded variation,"Long-memory Gaussian processes governed by generalized Fokker-Planck
  equations",1.0832677820940877e-231,0.1538461491124262,0.0,0.1538461491124262,0.06997254341808112
"Tunable and Broadband Coherent Perfect Absorption by Ultrathin Black
  Phosphorus Metasurfaces","Tunable and broadband coherent perfect absorbers with nonlinear and
  amplification performance based on asymmetric bifacial graphene metasurfaces",4.368048869756373e-155,0.14814814331961607,0.0769230721893494,0.14814814331961607,0.32762304653776547
"1D CNN Based Network Intrusion Detection with Normalization on
  Imbalanced Data","Winter Road Surface Condition Recognition Using A Pretrained Deep
  Convolutional Network",1.0003688322288243e-231,0.09090908590909119,0.0,0.09090908590909119,0.050656087645095244
Expandable Factor Analysis,"Constrained Factor Models for High-Dimensional Matrix-Variate Time
  Series",1.0832677820940877e-231,0.18181817785123974,0.0,0.18181817785123974,0.10371551133313005
"A remark on Domain Decomposition approaches solving Three Dimensional
  Variational Data Assimilation models",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Effect of solute content and temperature on the deformation mechanisms
  and critical resolved shear stress in Mg-Al and Mg-Zn alloys","Effect of Al content on the critical resolved shear stress for twin
  nucleation and growth in Mg alloys",0.17991078645928837,0.6666666616666668,0.2777777727932099,0.6111111061111112,0.6151007277756737
AViD Dataset: Anonymized Videos from Diverse Countries,FIVR: Fine-grained Incident Video Retrieval,0.0,0.0,0.0,0.0,0.0
"Testing General Relativity with stellar orbits around the supermassive
  black hole in our Galactic center","Search for a Variation of the Fine Structure around the Supermassive
  Black Hole in Our Galactic Center",5.1945147945938015e-155,0.2580645111342353,0.06666666168888927,0.2580645111342353,0.4483982177724307
"Revisiting Transmission Scheduling in RF Energy Harvesting Wireless
  Communications",Sequencing and Scheduling for Multi-User Machine-Type Communication,8.416851712392762e-232,0.12499999507812519,0.0,0.12499999507812519,0.05951439576030657
"Anti-bubble effect of temperature \& deformation: a systematic study for
  nuclei across all mass regions between A $=$ 20$-$300",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Computational tameness of classical non-causal models,"A note on local H\""older continuity of weighted Tauberian functions",1.0244914152188952e-231,0.12499999531250018,0.0,0.12499999531250018,0.06804963087832473
"Wars Without Beginning or End: Violent Political Organizations and
  Irregular Warfare in the Sahel-Sahara",Proceedings ML Family / OCaml Users and Developers workshops,6.034940380417626e-232,0.0869565169754256,0.0,0.0869565169754256,0.04851444156903246
"Tuning Ambipolarity in a Polymer Field Effect Transistor using Graphene
  electrodes","Reversible doping of graphene field effect transistors by molecular
  hydrogen: the role of the metal/graphene interface",0.0,0.0,0.0,0.0,0.15499261426129987
"Clustering based Privacy Preserving of Big Data using Fuzzification and
  Anonymization Operation",AutoGAN-based Dimension Reduction for Privacy Preservation,4.282289549833951e-232,0.11111110666666683,0.0,0.11111110666666683,0.12442854619985261
"Multi-Rate Fluid Scheduling of Mixed-Criticality Systems on
  Multiprocessors","Efficient Schedulability Test for Dynamic-Priority Scheduling of
  Mixed-Criticality Real-Time Systems",3.965294799986402e-78,0.4444444395061729,0.24999999507812506,0.4444444395061729,0.28422211392345526
Density Adaptive Point Set Registration,"Registration of multi-view point sets under the perspective of
  expectation-maximization",1.0244914152188952e-231,0.14285713826530627,0.0,0.14285713826530627,0.14012086798868084
Semidefinite bounds for mixed binary/ternary codes,"Cosets of the $\mathcal{W}^k(\mathfrak{sl}_4,
  f_{\text{subreg}})$-algebra",0.0,0.0,0.0,0.0,0.0
Temporal stability of free liquid threads with surface viscoelasticity,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Phase separation of saturated micellar network and its potential
  applications for nanoemulsification",Proceedings ML Family / OCaml Users and Developers workshops,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.05447305548474798
"Study on Temporal and Spectral behavior of 3C 279 during 2018 January
  flare",High energy properties of the flat spectrum radio quasar 4C 50.11,8.34060433022243e-232,0.07999999500800031,0.0,0.07999999500800031,0.04220166890638128
Quasi-random multilinear polynomials,Ehrhart positivity and Demazure characters,0.0,0.0,0.0,0.0,0.0
"Reversible Data Hiding in Encrypted Images using Local Difference of
  Neighboring Pixels","Sorting Methods and Adaptive Thresholding for Histogram Based Reversible
  Data Hiding",3.111600304111736e-78,0.26086956022684316,0.1904761854875285,0.26086956022684316,0.15177836744198991
The gradient discretisation method for linear advection problems,"Numerical analysis for the pure Neumann control problem using the
  gradient discretisation method",3.191385619211647e-78,0.39999999520000007,0.2105263111357342,0.29999999520000004,0.38852633579666546
Empirical Bayes Matrix Completion,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Machine Learning for Network Slicing Resource Management: A
  Comprehensive Survey","5G network slicing using SDN and NFV- A survey of taxonomy,
  architectures and future challenges",9.257324954728539e-232,0.08333332847222251,0.0,0.08333332847222251,0.14535985300861146
"The orientation of Jesuit churches in the Chiquitos missions of eastern
  Bolivia","Cuando la ortodoxia no es lo m\'as relevante: el paisaje de La Gomera y
  la orientaci\'on de sus iglesias",0.0,0.0,0.0,0.0,0.0
"Duality, matroids, qubits, twistors and surreal numbers",Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.07244081925041987
Rigid body motion in viscous flows using the Finite Element Method,Numerical benchmarking of fluid-rigid body interactions,5.058927350602078e-232,0.11764705425605555,0.0,0.11764705425605555,0.13049436152984825
"Automated target tracking in kilovoltage images using dynamic templates
  of fiducial marker clusters",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Multiphase flows simulation with the Smoothed Particle Hydrodynamics
  method",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Extended Gray-Wyner System with Complementary Causal Side Information,"Corrections to ""Wyner's Common Information under R\'enyi Divergence
  Measures""",1.0518351895246305e-231,0.11764705384083066,0.0,0.11764705384083066,0.12636373966504366
"Algorithms for Semantic Segmentation of Multispectral Remote Sensing
  Imagery using Deep Learning",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Inter-Area Oscillation Damping With Non-Synchronized Wide-Area Power
  System Stabilizer","Wide-Area Damping Control for Interarea Oscillations in Power Grids
  Based on PMU Measurements",1.2627076138080564e-231,0.2727272678925621,0.0,0.18181817698347122,0.22479729447581331
Diversity and degrees of freedom in regression ensembles,Diversity in Machine Learning,5.635809992474887e-232,0.33333332888888895,0.0,0.33333332888888895,0.2202881505618297
Enacting Planets to Understand Occultation Phenomena,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Bayesian inference for spatio-temporal spike-and-slab priors,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.06335481222196541
"Quantifying Age and Model Uncertainties in Paleoclimate Data and
  Dynamical Climate Models with a Joint Inferential Analysis",Proceedings ML Family / OCaml Users and Developers workshops,4.324223740015325e-232,0.07999999539200027,0.0,0.07999999539200027,0.09231660587831027
"Quality Assurance of Weld Seams Using Laser Triangulation Imaging and
  Deep Neural Networks",Proceedings ML Family / OCaml Users and Developers workshops,6.744160953836975e-232,0.09090908607438043,0.0,0.09090908607438043,0.052249853500008124
A primal-dual algorithm for BSDEs,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"The Discontinuous Asymptotic Telegrapher's Equation ($P_1$)
  Approximation",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"BabelView: Evaluating the Impact of Code Injection Attacks in Mobile
  Webviews",AnFlo: Detecting Anomalous Sensitive Information Flows in Android Apps,8.422437779564611e-232,0.09999999505000023,0.0,0.09999999505000023,0.05355095314996731
"An unsupervised deep learning framework via integrated optimization of
  representation learning and GMM-based modeling",Proceedings ML Family / OCaml Users and Developers workshops,6.034940380417626e-232,0.09090908607438043,0.0,0.09090908607438043,0.04548041254429373
"Surrogacy of progression free survival for overall survival in
  metastatic breast cancer studies: meta-analyses of published studies",Learning Implicit Generative Models by Matching Perceptual Features,0.0,0.0,0.0,0.0,0.0
Gibbs posterior inference on the minimum clinically important difference,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Delayed Random Relays,"One-dimensional phase retrieval with additional interference
  measurements",0.0,0.0,0.0,0.0,0.0
"EmergencyNet: Efficient Aerial Image Classification for Drone-Based
  Emergency Monitoring Using Atrous Convolutional Feature Fusion","Remote Sensing Image Scene Classification Meets Deep Learning:
  Challenges, Methods, Benchmarks, and Opportunities",1.0565078215140205e-231,0.14814814315500704,0.0,0.14814814315500704,0.0780397286654183
Lifshitz theory of the cosmological constant,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Non-linear aggregation of filters to improve image denoising,"Learning Latent Sub-events in Activity Videos Using Temporal Attention
  Filters",0.0,0.0,0.0,0.0,0.05355095314996731
"Learning from Mutants: Using Code Mutation to Learn and Monitor
  Invariants of a Cyber-Physical System","Learning-Guided Network Fuzzing for Testing Cyber-Physical System
  Defences",2.70318043967043e-155,0.173913038941399,0.095238090793651,0.173913038941399,0.1980658138917793
"New Congruences Modulo 2, 4, and 8 for the Number of Tagged Parts Over
  the Partitions with Designated Summands","Generating Functions and Congruences for Some Partition Functions
  Related to Mock Theta Functions",7.959012597992964e-232,0.2068965470154579,0.0,0.13793102977407862,0.08927737909998952
ALES: Overview and Upgrades,"MEAD: Data Reduction Pipeline for ALES Integral Field Spectrograph and
  LBTI Thermal Infrared Calibration Unit",9.257324954728539e-232,0.10526315457063723,0.0,0.10526315457063723,0.15583663956455507
R\'enyi entropy power inequality and a reverse,Forward and Reverse Entropy Power Inequalities in Convex Geometry,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.38081653297711143
"Effect of substrate topography, material wettability and dielectric
  thickness on reversible electrowetting",Proceedings ML Family / OCaml Users and Developers workshops,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.05447305548474798
Study of eclipses for Redback pulsar J1227$-$4853,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Personal Mobile Malware Guard PMMG: a mobile malware detection technique
  based on user's preferences",Android Malware Detection Using Autoencoder,2.0138900446751835e-232,0.10526315401662063,0.0,0.10526315401662063,0.1988947003319086
Identification of Wearable Devices with Bluetooth,"Human EMF Exposure in Wearable Networks for Internet of Battlefield
  Things",1.1896457329133973e-231,0.23529411307958487,0.0,0.11764705425605555,0.1429197295221492
Shape Aware Matching of Implicit Surfaces based on Thin Shell Energies,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Discrete Convexity in Joint Winner Property,The quadratic M-convexity testing problem,0.0,0.0,0.0,0.0,0.10163066979112656
"Phonon-assisted Auger enables ultrafast charge transfer in CdSe Quantum
  Dot/Organic Molecule",Charge dynamics in two-electron quantum dots,5.058927350602078e-232,0.11764705425605555,0.0,0.11764705425605555,0.1904842771117607
Optimal control of a Vlasov-Poisson plasma by an external magnetic field,"Second order necessary and sufficient optimality conditions for singular
  solutions of partially-affine control problems",1.1200407237786664e-231,0.15999999507200013,0.0,0.0799999950720003,0.08547935374393595
"A structure preserving Lanczos algorithm for computing the optical
  absorption spectrum",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"LiDAR-based Recurrent 3D Semantic Segmentation with Temporal Memory
  Alignment",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Algorithmic identification of probabilities is hard,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Spectral sequences for Hochschild cohomology and graded centers of
  derived categories",Graph Homomorphism Convolution,0.0,0.0,0.0,0.0,0.0
"Comparison between super-hydrophobic, liquid infused and rough surfaces:
  a DNS study","Near wall coherence in wall-bounded flows and implications for flow
  control",1.0003688322288243e-231,0.09090908590909119,0.0,0.09090908590909119,0.042498032801952176
Semantic Foggy Scene Understanding with Synthetic Data,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Revisiting Connected Vertex Cover: FPT Algorithms and Lossy Kernels,Covering 2-connected 3-regular graphs with disjoint paths,0.0,0.0,0.0,0.0,0.06804963087832473
"Meta-modal Information Flow: A Method for Capturing Multimodal Modular
  Disconnectivity in Schizophrenia","Multi-modal analysis of genetically-related subjects using SIFT
  descriptors in brain MRI",9.134374972545899e-232,0.08695651674858251,0.0,0.08695651674858251,0.08802999024688225
Pretraining-Based Natural Language Generation for Text Summarization,Scene Text Recognition with Temporal Convolutional Encoder,1.1200407237786664e-231,0.14285713785714302,0.0,0.14285713785714302,0.07244081925041986
Resampled Priors for Variational Autoencoders,Algorithmic Guarantees for Inverse Imaging with Untrained Network Priors,1.2508498911928379e-231,0.285714281122449,0.0,0.14285713826530627,0.17856621555757476
"The regularity of some vector-valued variational inequalities with
  gradient constraints","Well-Posedness and Output Regulation for Implicit Time-Varying Evolution
  Variational Inequalities",0.0,0.0,0.0,0.0,0.09642199947477413
"The committee machine: Computational to statistical gaps in learning a
  two-layers neural network",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Black Hole Production in the Presence of a Maximal Momentum in Horizon
  Wave Function Formalism",Spin of the M87 black hole,3.0887750959881857e-232,0.19999999580000008,0.0,0.09999999580000019,0.26951761324603224
Investigating the Effect of Attributes on User Trust in Social Media,Clarifying Trust in Social Internet of Things,3.047091569143471e-78,0.44444443969135805,0.24999999531250006,0.3333333285802469,0.30069751492635505
"750 MHz radio frequency quadrupole with trapezoidal vanes for carbon ion
  therapy",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Calder\'on's Inverse Problem with a Finite Number of Measurements II:
  Independent Data","Monotonicity-based inversion of the fractional Schr\""odinger equation
  II. General potentials and stability",9.788429383461836e-232,0.08333332833333364,0.0,0.08333332833333364,0.08457986080147019
Understanding the computation of time using neural network models,Grouped Spatial-Temporal Aggregation for Efficient Action Recognition,0.0,0.0,0.0,0.0,0.0
Medical Image Retrieval using Deep Convolutional Neural Network,An overview of deep learning in medical imaging focusing on MRI,0.0,0.0,0.0,0.0,0.12083223046959846
Augmented Superfield Approach to Gauge-invariant Massive 2-Form Theory,"Massive Spinning Relativistic Particle: Revisited Under BRST and
  Supervariable Approaches",1.0244914152188952e-231,0.11111110617283973,0.0,0.11111110617283973,0.05629715757507138
"Systematic study of unfavored $\mathcal{\alpha}$ decay half-lives of
  closed shell nuclei related to ground and isomeric states","Systematic study of $\alpha$ decay for odd-$A$ nuclei within a
  two-potential approach",2.375399118247586e-78,0.357142852244898,0.14814814331961607,0.357142852244898,0.28970389981569006
"Regional Attention Network (RAN) for Head Pose and Fine-grained Gesture
  Recognition",Human Action Recognition: Pose-based Attention draws focus to Hands,8.422437779564611e-232,0.09999999505000023,0.0,0.09999999505000023,0.16043973993961197
"A Pontryagin Maximum Principle in Wasserstein Spaces for Constrained
  Optimal Control Problems",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Order-2 Asymptotic Optimality of the Fully Distributed Sequential
  Hypothesis Test","Decentralized Sequential Composite Hypothesis Test Based on One-Bit
  Communication",6.030654703641957e-155,0.31578946869806096,0.11764705384083066,0.31578946869806096,0.17828145388467143
Constraints on the muon fraction and density profile in neutron stars,GW190814: Spin and equation of state of a neutron star companion,1.1896457329133973e-231,0.1904761854875285,0.0,0.1904761854875285,0.09642199947477413
CariGANs: Unpaired Photo-to-Caricature Translation,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Towards Cross-modality Medical Image Segmentation with Online Mutual
  Knowledge Distillation","Low to High Dimensional Modality Hallucination using Aggregated Fields
  of View",0.0,0.0,0.0,0.0,0.048185057524899266
Anti-Latinx Computational Propaganda in the United States,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Preference-Based Monte Carlo Tree Search,Ordinal Monte Carlo Tree Search,0.668740304976422,0.7999999950000002,0.749999995,0.7999999950000002,0.5803329846765686
Social Biases in NLP Models as Barriers for Persons with Disabilities,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"A Document-grounded Matching Network for Response Selection in
  Retrieval-based Chatbots",Dating Documents using Graph Convolution Networks,0.0,0.0,0.0,0.0,0.0
Metric Perturbations of Extremal Surfaces,Compact singular minimal surfaces with boundary,0.0,0.0,0.0,0.0,0.10163066979112656
"Global Crustal Dynamics of Magnetars in Relation to their Bright X-ray
  Outbursts",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Quantum and thermal fluctuations in a Raman spin-orbit coupled Bose gas,Increased critical temperature $T_c$ in the ideal anisotropic boson gas,1.1023928157275093e-231,0.1904761854875285,0.0,0.1904761854875285,0.10658510262542638
The Catalan Equation in Finitely Generated Domains,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Set Aggregation Network as a Trainable Pooling Layer,Ordinal Pooling,7.6272394159932085e-233,0.19999999680000002,0.0,0.19999999680000002,0.161713780662529
"Defending Against Universal Attacks Through Selective Feature
  Regeneration","ComDefend: An Efficient Image Compression Model to Defend Adversarial
  Examples",0.0,0.0,0.0,0.0,0.0
Low-Latitude Aurorae during the Extreme Space Weather Events in 1859,Occurrence of Great Magnetic Storms on 6-8 March 1582,0.0,0.0,0.0,0.0,0.0
"Quantum Fingerprinting over AWGN Channels with Power-Limited Optical
  Signals",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Eight-dimensional Polarization-ring-switching Modulation Formats,"Polarization-ring-switching for nonlinearity-tolerant
  geometrically-shaped four-dimensional formats maximizing generalized mutual
  information",1.0244914152188952e-231,0.14285713877551035,0.0,0.14285713877551035,0.3359120828681488
A Feature Analysis for Multimodal News Retrieval,"Deep Triplet Neural Networks with Cluster-CCA for Audio-Visual
  Cross-modal Retrieval",1.2183324802375697e-231,0.23529411280276827,0.0,0.23529411280276827,0.1304808286952537
"An evolving broad iron line from the first Galactic ultraluminous X-ray
  pulsar Swift J0243.6+6124",Chandra X-rays from the redshift 7.54 quasar ULAS J1342+0928,3.4939917753558773e-155,0.15999999520000013,0.0869565169754256,0.15999999520000013,0.09009690756912406
"Geodesic analysis in Kendall's shape space with epidemiological
  applications","Assessing Knee OA Severity with CNN attention-based end-to-end
  architectures",1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.04723062045463176
